Elongation (%),Ultimate Tensile Strength (UTS) (MPa),Conductivity (% IACS)
1.2445390646115317,-1.5156772291641405,1.4567531371391578
-1.7079287051122036,-0.7164413197955075,0.8449060278595862
-1.1711707392020871,-0.8637144916839813,0.4514654798072228
0.12993178032547376,-1.501361558282733,1.0176068253582709
0.5317090678708606,1.6870275129717778,0.7216415828642175
1.5389490234399803,-0.019769312875817565,-0.08913405112786771
-0.3214309830368602,1.0815920580162768,0.24777623246968655
-1.2270829745932426,0.44414145847772957,-0.48234551576509166
0.3162151127985999,1.3791565192722637,-0.2019758547967836
0.0829047298381213,0.6426558677729965,0.18023554476919898
-1.677316807390755,-1.272262274925394,-0.04826881572028949
0.8322806354847131,0.5498631654875584,-1.312040040329594
1.5693686282395563,-0.0840421823433767,1.312840501016876
-1.6742261809817314,0.591780131181801,-0.052170747792649935
1.4516405908732455,-0.39934043206318376,1.6593492095940243
1.4471478542293434,0.7925056468610058,-0.8961519451548704
-1.4765739911529199,-1.539561470329802,-1.5126641392225597
1.3295594589362203,-0.38697347759058104,0.4539211978358223
1.6418337593917385,1.2956874571000256,-1.0075129075235445
0.4782772105134276,0.577694491264413,-1.5633692172937326
-0.21944678452376926,1.2275504270754942,0.9112110477397736
0.17589871259256842,1.642542257391641,1.4171056671248357
1.069963957032636,0.9256717723524466,1.0538796314863565
0.15595197601237276,-1.5501512659716767,1.6656263265870954
-0.6972191331488932,-0.5787039480714539,0.017641508885663015
1.045100606415853,-0.9664029887370573,0.260108273336886
-1.2200838624757802,-0.19869981945384374,-1.3440386194895633
-0.21512411452421495,-0.712068287822164,-1.0968655243746985
0.9178830360089135,0.6642459550077916,0.8558793305196916
0.29429603920134323,-0.929674441956459,0.6354397413258048
-1.625295613338947,0.494700745966989,1.0515385126558918
-1.3362989551163844,-0.19785448344367426,-1.7254608534627704
0.2690365329789249,-0.16426844279016348,0.007071979958934817
0.40383227649211345,1.0446019554119919,-1.129820594381084
-0.48205711256072936,-0.3282962587380591,-0.6002201747758985
-0.8563681045522332,-1.7207968308201604,0.9216195781662896
-0.7523201890627078,-0.38439441069207686,-0.7829932891895371
-0.6278076021425211,-1.103340264471949,-0.5607225674464695
0.7508417596875081,-1.1697844415967045,-0.6010196954142191
0.19571159054961462,0.711914146056523,-0.7046064948766059
1.114908560081061,-1.1700614551669934,-1.522449334051103
-0.037185028981314344,0.4507236740353984,0.5927636858945997
1.133706101091768,-0.3748721543326201,-0.01025287253751429
-0.5882933247391778,1.6070992505408404,-1.1120500786041023
0.38559999603760076,0.576477007864292,-0.8219859462565556
-0.6766035797974845,0.7262122937546643,1.5618309372127996
-0.37392682012439116,1.4988693615586337,-1.4227893685521302
0.6384190156544602,-0.6083514261986732,0.32840247055783856
-0.32008802624346305,-0.7325149400900862,0.6644763867409085
0.7981781790406219,-1.121895064980649,-0.3711924662038168
0.20035783825631345,-1.1438714163333437,0.014614532895111337
-0.04211128105376762,0.5050060219826792,-1.5268761440000236
-0.21186833004217331,-1.3935564409643135,0.5550202122157729
-1.2002500261827804,1.095178609789966,-1.2261966497293084
-0.28798577217755705,0.15790535948810158,-1.4542152219551656
-1.2094507032019017,1.507383613261624,0.7374158077620537
-1.5810937636250781,0.3799955008679524,-1.321781137638484
-0.5926681847476427,0.9836403905396168,0.13639676509411763
-0.644369477898481,0.7727442753855224,-1.318893106218707
-0.2512706729076391,1.6317264298204097,1.6012712111551157
0.9100088275193665,-1.5339502681885748,0.24393041552852474
0.4529415278108484,-1.2960942489361271,-0.8000825872010526
1.234380706375548,0.3553694697284804,-1.7358653518448208
-0.6655039679396489,-0.6640482426376855,1.7079059657432165
-1.0419837210995504,0.07563898615202316,-0.837490462293695
-0.3365166738130919,-0.4263030114099383,-1.6254252168459804
-0.5451373425633803,-0.36195970830441576,-0.24539967821088132
-1.4687894124889374,-1.011523570988029,-0.5158771646162099
0.4809301040959934,-0.4102559217537234,0.7439207127888714
-0.2472840835168226,0.5387851566246331,0.03083084694622168
-1.2190787171156112,-1.3200387794807504,-1.3185514015775066
-1.4798159410115195,-0.29297393897560065,0.5703422077528683
-0.5195885857461287,0.5283112279021148,-0.409396762124546
0.8817467380534046,1.4085195918110012,1.6989557161809996
-0.9346381653864924,0.24609126375552948,1.111301214620493
1.3993521945545837,0.9903715577960815,0.8293579014689746
-0.9498399908387908,-0.8100962071078512,0.23910375061830286
-0.6159889813989491,0.7485744087637489,1.5559137391459434
-0.49174418742107817,0.607274824873973,-0.20771622465108555
1.6835831267925496,-1.4247469730883544,-0.10281696596210146
-1.3977728231415842,0.11608882004273041,-1.0427328543519352
-0.5307561660146467,1.0338434951499924,-0.5997417585251867
-0.2484692836039939,1.3188172492666128,0.06028016240073736
1.0839867923510658,-0.07333330117986368,1.2145139148415942
0.1550816531138236,-0.8901876898472088,-0.3445096490198672
-0.8393356915505318,0.3438285436480764,-0.4303094162300493
1.3485571778866203,0.9520534040949532,1.0165201384346783
1.223295187115104,0.3614604021477398,1.332072470414784
-0.9072661993718067,1.7324585285465333,1.6462732985944428
-1.1352203917736257,-1.455658783211813,0.6167215097648072
0.802170814019753,0.2955684423367613,-1.257076128885363
-1.6693685399686442,-0.19396157993283383,-0.11631595041568477
-0.5027788668074767,-0.5002671450073783,1.6535761069819548
-0.39903225940152187,0.3940145828467026,-1.0571135033897272
0.486212999483157,1.6508500673692548,-0.46273484615220545
-1.407610487296218,-0.6387603010347254,0.12088127161558745
-1.3760955985662948,0.39672013874876294,-0.4803212501524841
-0.6418807315318494,1.0067440761009556,-0.6403126738218955
-0.702987370369312,-1.6014893953261895,0.49531970327728636
-0.9482457491723919,1.5343531303419211,0.2942403416468582
-1.1589857160697425,0.6853821434802868,-1.045865463423921
-0.7932220351815611,0.36420309523278555,-0.05611476067154769
-0.2199191423013467,-1.5222673022177915,-1.339061894200357
-0.6871306476862524,-0.9924828394100378,1.6141824810734913
-0.5583435295745467,0.6343639202257606,1.3112824201959188
1.3953584304905284,0.679931947711512,-0.06938864192440704
0.8720481548995993,-1.0558888505354678,-1.2504358160180808
-0.4204518339602092,1.54628878915445,1.6376827220383945
0.08079116130246262,-0.36891360460864114,1.2518958701679255
-1.7144173418523383,-1.243533684410788,1.4976309391633662
-0.7540367057876982,0.40610905444021833,-1.1428304294618945
1.48705472226845,1.3057191094376364,1.002986918382505
-0.9794864715266454,-0.12774859612315406,0.4997417151155362
0.47027000903924593,1.0150557723724767,1.1724147086507386
-0.31775728275859916,1.620673801127003,-0.06282813637550168
0.6697823631531667,1.6251493347648018,1.426254206634743
-1.531843466281065,-0.8386183466982191,-1.0437314485356537
1.3765570860692244,-1.1114219921219697,-1.058827481585859
1.4456337384507383,0.41128776040151643,0.08195465031167916
1.0830320810631753,-1.0440311059873668,1.4639764766020895
1.4218082345901102,-0.09530228757700544,-0.5976273685017839
1.5680957282161052,1.555348783403068,0.6140305136179294
-0.5056640111928328,-1.369498527783631,0.335290486557081
-0.3342784517769079,-1.1794167970313785,-0.5642301802653306
-0.7886815261042278,0.9673719654827925,0.12585672098842177
-0.637876459877634,-1.6251316963299367,-1.1004454506655392
-0.27203433239207175,-0.8081533624072149,1.0840401649484954
0.02014930450221765,-0.26736544802953355,-0.17919909417911517
0.4302330555595938,-1.0315940886564334,0.24407684115432687
0.526486244504953,-0.4903497798565535,0.6533556123033569
-0.7305207941431144,0.8542808383501904,-1.3907192893107703
-1.143834594534595,0.43509174257101507,-1.2845643768904373
-0.277038535536839,-1.6974443483544819,-0.6881104573481254
1.5569975084707837,1.4646647773207093,0.6902989825255159
1.402145050097328,1.3649120772185157,-1.6010737476628751
-1.3458187044297836,-1.5183203719860925,-0.8879726765998297
0.903689367057079,1.4870168073519772,1.3017612413676831
-0.24218437832381862,-1.2958719612219056,-0.524951629605406
1.015876558466852,-1.529728549770432,-1.4768696995383344
0.698815063833211,1.6589171455051173,1.3841441338362874
-1.4051885224700733,0.07353756246815882,-1.5792125708981066
0.7247041448046712,-1.2443324723775533,-1.052912813652643
0.025745983836318126,0.2854807761546002,-0.4646846849089067
-1.3987301411536865,-1.3430475704005749,-1.2749640706745224
-0.27636799928941597,1.2324388415985459,1.275461303622911
-0.7122321561342232,0.3545421873434132,1.455354586256368
0.4717394214371219,-0.7642076680014926,1.3378943698793406
-0.7845092061856539,-1.1425320251759028,1.2447284447151283
0.366246681139271,-1.4726463728418802,0.534510735756833
-0.5214707231261901,-1.0242611026309147,1.6782145072663177
-1.109856416751754,-1.0881210244935393,-1.7029784213367156
-1.5393268363778247,-1.192392319646617,0.15083263158259558
-1.034153938651192,-1.132438968443269,1.1831867973517767
1.660790269723589,-0.15534229547437542,-0.6572574981691497
-1.3868416192478659,1.1107267681344215,0.2623713721129018
-1.2225412405860066,-0.21348934752800927,-1.1386014260933566
-0.46240500222313585,-1.1284082428960225,-0.9971843009344732
-0.26763063894184913,0.8999581466332774,0.8460986354400446
0.233390117260377,-1.3517020438345348,0.4089630174086574
-1.6875692479733932,-1.2518314244388538,-0.8481575477732194
0.47600444884362925,1.462453594061988,1.6592876726163215
0.4934254246791775,-1.6581836874488796,1.6642709348368938
0.45659585914654194,-0.2418238439706971,-1.4320868533042261
0.8108576868325096,0.7745927005387597,0.02505488496767855
0.06828164750531582,1.1595613954361952,-1.6868854136743043
-0.7933882182733049,-0.4253817745518692,-0.31037252633909573
1.518370428787374,1.6660837039948426,0.04986656494695366
-0.6289504361366288,0.6041631141445392,-0.16576579554170992
1.0855214381105864,-1.4491770101075019,-0.7118152162401468
-0.8734134498736594,-0.395907200457093,0.5294961692322383
1.7202731317428193,-0.17704993196995575,1.6775101686448357
-1.5184745973420914,0.15674103982946955,-1.4219652614124771
0.2381738228215872,-1.4599181669290564,0.044133177847967615
1.6223497033775083,1.6423002422707573,0.4211652483093675
-0.3036819297310096,1.0272779703140609,0.07352685206275315
0.5554020977074484,-0.936978612067614,0.18531250813412808
-0.712381936610938,-1.147281558792251,1.7094211361964833
1.4740107936665625,-1.1650097562144228,-0.7439475888246009
0.293183561862237,0.9313385675270699,-0.02579954600687615
-0.43344725032595827,0.36808010915955686,1.0889290636591544
-0.2330189602287693,0.4834606567670033,-0.033543381321970406
-0.9738197972676457,-1.1717381866414893,0.033448074544180015
0.6443806933043026,-0.25852621841823276,-1.036193616975873
-1.3670262547926153,-0.39493929562496727,-0.6455625082145385
-0.5501270559790904,-1.6693795947882333,1.5207888450886256
-0.23612757311121074,-1.6143686211843964,-1.0031735697205646
-0.996951940093092,-1.3542329246620866,-0.8606714494460541
0.52432146808602,1.5381314442749456,-0.4401046664248016
0.7799639745452338,1.0527018439749045,1.3470759607455214
0.7919569720363101,-0.1650587482369026,-0.9530181848820318
-1.5297390126962864,-0.46775268787602065,-1.6685361442595203
0.3069481096026347,0.8410166557128459,-0.5890693287073079
-0.9212720731913098,0.8510206345580683,1.212073122099616
1.1284357863185244,-1.1197275849709845,1.2816422286635578
1.6150465389604414,-0.938997557952508,1.2004923280369
-0.2508584086385875,1.217766401659062,1.019422116019279
0.8786505249573862,-1.6097459296698473,-0.8910673785399377
0.9208969834171096,-1.4352484107690924,-1.280825657949512
1.238486458825707,-0.17301425795823383,-1.687549518345309
0.2221675604228111,0.9626640854262868,1.631073261371762
-0.6392269343810004,-0.4572173130603838,1.1800992365302159
0.005444157089484306,-0.6880034953542045,-0.7604223804807418
-0.05499697216334856,-0.5526539033513352,0.28822483378256664
0.7376724200249106,-0.36126151512954907,1.3316970720788301
-0.87368266862568,-0.9916782506549146,1.238377232746181
0.7296015041504204,0.09707516918149753,1.514609856761576
-1.2294300849286144,-1.6669456825804276,-0.21843014966163052
0.9401583555453287,0.6830723286647484,1.512616285373213
-0.5352731505131926,1.089986075008389,-0.8974740090117584
-0.18024258286401754,-0.5423505741947888,1.1776620469087573
-0.1504288766100603,1.222418557895356,0.20709696182126994
1.4168353583922058,-0.4868906364760903,-0.47507846091574757
1.1574295269004164,-1.6525408569049087,-0.7350978658639697
1.6370837047109614,1.35509592679208,0.08226125374212724
1.4824624149461307,0.46521663437104127,0.24861964244397913
-1.4861271986581674,-1.6611732900636709,-0.5225558871123139
0.7567273299703255,0.23632484061572923,1.6793272730602784
-0.07189529074093555,-1.1697677442900059,0.5330404654267523
0.5745667053340012,-0.5474412850663857,-1.1458551820511442
1.6752196336396972,1.2522288221815825,-0.4746827273196229
-0.8017894975445407,-0.8384322603104344,-1.0853778624854815
0.8240356323668319,1.216334885362342,-0.19231397871734318
0.24384897013855103,1.0460398516299452,1.5670994330055097
-0.4513964520156554,-0.7874711746228475,0.8479327943319772
-0.5264744098362564,0.48492218717156543,-1.6734515786068158
1.4098486685356453,-0.5512693890593423,0.3348489164462154
-0.6818503928262276,-0.059164259657825784,-1.6379878724528225
0.8829384604798252,0.9352457618412311,0.5174504277175621
-0.2786438915228736,-1.0080370985738591,-0.7196229332981507
0.4777077074986412,1.4135878195420364,0.48014295073464724
-0.5729070076978665,1.5442637639445342,-0.07418362520170292
0.7578077560195144,-0.9936262745626149,0.7229245723697678
1.1317332220823026,1.3861203398532418,1.5750130634623694
0.13908710713941264,-0.6562942800576651,0.6551501658648761
0.5424555882563066,0.8534742428365775,0.511367124047188
0.25303253863680086,-0.6768048213928286,-1.452823373079181
-0.8258651625305142,-0.36435145879129677,1.3083738305986228
1.4383869039130275,-1.4332858419474224,0.44077903435791893
1.1312999559179933,-0.015806864933300857,-0.0894696500640183
0.20185452340533344,1.559791336462485,0.961460152680784
0.29055839564519204,-1.1572666424037061,1.099838189527475
-1.441212552529022,0.9274444018050153,-0.0027920786851001757
-0.7179170591715336,0.14604669318870256,-1.0536460495938251
-0.8486886936484508,0.4304128772313801,-1.6843095198310853
0.8829089865399141,-1.5651741873442304,0.3789460850529751
0.9770267711581788,-0.8110042427383913,0.34260316205045155
0.4156073988303706,-0.7023813107526088,1.5258338802627402
-0.7419606203321613,0.23047811792097167,1.5102158088642976
1.1918704572476766,0.4909277886287602,1.5822240582750957
-0.018860210244474946,-1.0461609942260917,1.4044772380228125
1.6774010428189712,1.2396181939749769,-0.24744102741845284
-0.7612657655157731,0.6277762531427501,-0.8705212778496177
-0.8326971432037662,1.4514163080530347,-0.561609894820195
-0.23961847943440753,-1.3352281801451569,-0.7404261811398336
0.882474954000412,0.02079803035066322,1.3234090127882951
-0.9401082832610757,-0.6878334630625169,0.26983623273649193
-0.24360405863870097,-0.815058152239639,0.6761229580426461
1.1481180286213728,0.3592801697035536,0.9812079372664702
1.6095890574326692,-0.9209391883290543,-0.2268295909528456
-0.723159247414561,-0.955636336559187,-0.9993874412529442
-0.06835264863693405,-0.47820755346258753,1.1086637044300014
-1.3148910852661466,-0.8717720494118723,-0.38525201795416597
0.7636883453658189,0.42090657585995817,1.3263583407170556
-0.9171421757905189,0.21238687630082026,0.2845477511104989
-0.9128107050889063,1.5253445443484708,-1.0912859783006663
0.34047097006326277,-0.0018885826409352595,0.1049320155368971
1.1187088884387766,0.23542214760698066,-0.8487626126527408
-0.24715696563749484,1.2858283032449316,-0.3195066013761045
1.323869121111237,-1.275059563267255,0.8952575597366151
-0.043887375997710226,-1.5618957647847123,1.1635220972927496
-0.022113673941531926,-0.8582635187879359,0.6066499449111187
0.27475082923320954,1.7217923694475374,0.8139752554886421
0.4344124496768882,0.3754710156994471,1.2246713636650302
0.36544749540410415,-0.8346265688905583,-0.3087557285332874
0.6527618209510689,-1.0690518763032848,-0.8834692175981232
-1.275719117977374,-0.5425940735790447,-1.3809859221943945
1.7004950386616948,0.37096141774172947,-0.5572213037561223
0.6275481692014003,1.3940928095011171,0.45120006954666947
0.7493831485869786,-0.3083989973390324,-1.247856720368195
0.8823365621530003,0.32576513849256516,1.618747740464613
1.0174520517025543,-0.22250989135405233,-1.5464799395095064
1.314944885172351,0.2918588414475288,-1.7059109341263645
-1.3155445840020696,-1.2906417845806575,-1.6537462445579139
1.3774833216129092,-0.7107610838577282,-0.5405753358315845
0.5041371510244377,1.1785425311658566,0.8262697243112049
-1.2478581284034904,-1.0883671393262742,0.01683989866086553
-0.4381768629538021,0.6231665405291286,-0.5558639592452759
-1.3211156135499649,0.4494935988527172,-0.017871843213999167
1.3695623457968655,0.3801343177528444,-0.3160514654178691
1.4686790587229201,0.46111261866975256,1.2032168899190974
1.3863736953307113,-0.9914588293932637,-1.7196255366509479
0.5104945522986752,0.04612741508380625,0.963600212355973
0.4578365557002998,-1.2728986379212612,1.1476666960687605
1.2109570447396172,0.8662518301707006,1.6103787842293988
-0.31806498177113496,-1.5821592927599277,-0.31721157348987555
-1.455228091379146,-1.0017519460117208,0.3270095635361004
1.6972645784852003,0.5600666882716521,1.2283910536891676
-0.8449137590476471,0.8962027015038391,-0.5402998378564647
0.28781821994459156,-0.9349651674954256,-1.4697310359373434
-0.06729629632280482,1.5325354027405256,1.7137558547313365
-1.2465524557723002,0.6851603101204475,-0.3068818935547375
0.2361030392384573,-1.1596486235946974,-0.9474829455649456
0.18517828117166021,-0.23545354182167114,0.7518899141528219
-0.9121401800107588,-0.8707152937304627,0.34107013739147246
0.33872799319326413,-0.8327127715523437,1.1613730488697178
0.6230503436880874,1.2725265492434825,0.5600784705476166
-0.36164236485640644,-0.803985075581501,0.7502145123453481
1.2370345841669825,-1.3571725498368814,0.6431926970497949
-1.2772593703192108,0.4643756335990499,-0.7729672908171603
0.9258987986061147,-0.2393077508047399,0.250995872283731
0.792750408929563,0.5420583421948181,-1.5735774850861726
-1.6780158626404498,-1.3080879817254598,1.3005932168932317
-0.7907377113453659,-1.5156437752001068,-1.3773025054939458
-0.031167613987132633,1.525321177959433,-1.5476376389343838
-1.6516061367841666,0.31077352253193047,-0.9199083334726174
-1.3729318782798219,0.013950339710331707,-0.8391931593509814
0.7336464088196941,1.516976743590962,0.7100612442588641
1.666359157680093,1.083355561891183,0.45543417976830874
-0.7636968097564215,0.5684731591460969,-1.5874730864350042
-0.23109782190049077,0.4842115457349862,-0.6691928141353177
0.5587674679740409,1.465300452619648,1.7123860332488892
0.6170984483147067,-1.2692681641802734,-1.28165709392295
1.1219004477737982,-0.15603463473011486,1.6312364937743988
0.965472401803584,0.3133677551731727,0.6646691669853055
-0.18033106662884119,1.5066944384735736,1.4783787291116617
-0.861730645345437,0.0877973781402092,0.8874420421962196
0.7831815844451464,0.06077054650280678,-0.05060551555095647
0.5020983797388556,0.601204091827782,-0.2236976742455837
-0.33892264613678175,1.3116931590050416,-1.1454166450077552
-0.31509182242288625,0.5244788041457232,-1.1061683809527345
-0.8384517950004288,-1.102108942314796,-0.2779568342270656
1.3414217523884193,-0.7710563710031536,-1.59191904283063
0.16021757208260398,-0.761153786449988,0.28726615751389317
1.724457127643359,-1.2402428336921638,-0.45070817368824023
0.08634535836509569,0.7545608759251416,-0.44359955947507973
0.6963494463589305,1.3424894738528241,0.3372671756574696
1.3099069892356372,-0.6468666045646481,1.1964181075994684
1.567048039137248,1.2771554950771906,1.708423314161918
0.8350338646204554,0.26980878271656816,-0.4621893260279398
-0.3178049953951104,-1.6199547244741606,-1.562298453195009
-0.8927901197654089,-1.5055731848456426,0.05832904284141706
0.022149243192230807,0.6241628510025348,0.476039830996022
-0.7893776280904776,-0.7742016780480909,0.3760903947077714
-0.8060228668470352,0.8078580159113046,-1.066947462425598
1.5240017429016242,-0.09269277362256037,1.5140721323132005
0.054652496817258485,-1.4232975696028234,-0.39841513615048046
-0.7909659521822078,1.3503103677329786,-1.5565446703958044
-0.39962047856125005,1.2085149380507203,1.0558938090947512
0.747081918902641,-0.10871870693138207,-1.5697778743796709
-0.8348313576176337,-0.8817097490794595,0.48761556823013497
1.2924172946414867,0.7629213295690624,0.4386276006441847
-0.09184835634177053,0.29127925426643425,0.5274692086775743
-0.42000508919856333,0.7737746294399813,0.501326360296859
-0.5754719584948531,-1.1309312779830973,-0.3916502431118583
1.193027488587969,-0.1353669108576857,0.1496468903161391
1.4283244833713302,0.35255396634199354,-0.14792853809985487
0.736231047211716,1.2177930692540058,0.5959941463158643
-0.0034636825053730195,-1.6978296907213906,-1.5331881909374843
0.0749925964020606,-1.2969551605455136,1.5165611561701584
-0.9431816289261244,-1.501687259785808,-0.7920780346739228
-1.571676030028431,-0.10677506371976726,-1.145866808555297
0.31279214878203976,1.4945494848465266,0.24220952405494034
0.1806576059963112,-0.8685333413507202,-1.510705973032985
-1.0584548213566867,-1.6141445378903052,1.0460227381338127
1.2406054785847938,0.512550485609589,-1.3555402289755094
0.9625676771824956,-1.5092599241243358,-0.5787625198606764
-1.3570975879691343,0.5492117377507633,1.4580948517687304
-1.103100162785952,0.9479000147511452,0.9929469704024463
0.3921768513922324,0.5916043550215928,-0.9879178202979997
1.7205177794308493,1.048556016533464,0.17753482976259463
-1.6784850164477028,0.028299625066841177,1.187738247907118
-0.3503247728152793,-1.3130515201095292,-1.1876811758506585
-0.7767086889169899,1.0854629453768128,1.5546458702196624
-1.3084699086645617,0.4372970904371725,-0.4731883880290738
-0.47815458394567045,1.1191283983347635,0.24778136946898005
-0.780534673447953,1.0870002834056616,-0.14854236411077903
0.3791103864302739,1.3854108210521938,0.8932188182864808
0.5884652704905698,0.8390437522180781,-0.818125677615201
0.9635524628920501,-1.4830747728122156,-1.6857384393661852
